,pipe-dia,pipe-mat,pipe-bd,先前失效,pipe-pre,pipe-len,pipe-age,a7
1915,200,0,1.3,1,0.26,0.74,26,0
1916,200,0,1.2,1,0.23,6.861,26,0
1917,200,0,1.2,0,0.25,1.403,26,0
1918,100,0,1.4,0,0.25,63.515,26,0
1919,300,0,1.0,0,0.32,4.198,26,0
1920,100,0,1.4,0,0.19,1.753,26,0
1921,100,0,1.2,0,0.35,128.076,27,0
1922,200,0,0.8,0,0.24,33.741,18,0
1923,200,0,0.8,0,0.17,1.007,18,0
1924,200,0,0.8,0,0.29,48.047,25,0
1925,100,0,0.8,0,0.26,78.826,25,0
1926,300,0,1.3,0,0.23,8.597,22,0
1927,300,0,1.4,0,0.25,10.03,29,0
1928,100,0,1.4,0,0.34,27.322,18,0
1929,100,0,1.4,1,0.26,64.647,22,0
1930,100,1,1.4,0,0.22,61.644,20,0
1931,150,1,0.8,0,0.29,50.336,20,0
1932,200,1,0.8,0,0.3,4.57,20,0
1933,200,1,1.3,0,0.29,1.737,20,0
1934,200,1,0.8,0,0.26,8.148,20,0
1935,200,1,0.801,0,0.23,2.253,20,0
1936,200,1,0.802,0,0.25,5.802,20,0
1937,200,1,0.803,0,0.32,2.352,20,0
1938,200,1,0.805,1,0.35,1.215,20,0
1939,200,1,0.806,0,0.24,5.843,20,0
1940,200,1,0.807,0,0.17,0.143,20,0
1941,200,6,1.7,0,0.29,5.294,16,0
1942,200,6,1.9,0,0.26,3.401,14,0
1943,200,6,1.9,0,0.23,2.088,14,0
1944,200,6,1.8,0,0.25,1.654,14,0
1945,400,5,0.5,0,0.29,3.318,7,0
1946,600,5,0.8,0,0.25,0.865,25,0
1947,600,3,1.1,0,0.34,4.077,40,0
1948,600,3,1.2,0,0.26,2.487,29,0
1949,600,2,1.201,0,0.22,3.524,27,0
1950,600,2,1.202,0,0.22,1.151,26,0
1951,600,4,0.8,0,0.31,2.263,26,0
1952,600,2,0.4,0,0.29,6.309,14,0
1953,500,2,0.5,0,0.29,1.331,14,0
1954,500,2,0.4,0,0.26,1.281,23,0
1955,500,2,0.3,0,0.23,4.809,18,0
1956,500,2,0.4,0,0.25,1.436,18,0
1957,500,0,1.1,0,0.19,1.005,25,0
1958,500,0,1.2,1,0.24,1.427,29,0
1959,600,0,1.1,0,0.17,1.436,29,0
1960,200,1,0.803,0,0.32,2.352,20,0
1961,200,1,0.805,1,0.35,1.215,20,0
1962,200,1,0.806,0,0.24,5.843,20,0
1963,200,1,0.807,0,0.17,0.143,20,0
1964,200,6,1.7,0,0.29,5.294,16,0
1965,200,6,1.9,0,0.26,3.401,14,0
1966,200,6,1.9,0,0.23,2.088,14,0
1967,200,6,1.8,0,0.25,1.654,14,0
1968,400,5,0.5,0,0.29,3.318,7,0
1969,600,5,0.8,0,0.25,0.865,25,0
1970,600,3,1.1,0,0.34,4.077,40,0
1971,600,3,1.2,0,0.26,2.487,29,0
1972,600,2,1.201,0,0.22,3.524,27,0
1973,600,2,1.202,0,0.22,1.151,26,0
1974,600,4,0.8,0,0.31,2.263,26,0
1975,600,2,0.4,0,0.29,6.309,14,0
1976,500,2,0.5,0,0.29,1.331,14,0
1977,500,2,0.4,0,0.26,1.281,23,0
1978,500,2,0.3,0,0.23,4.809,18,0
1979,500,2,0.4,0,0.25,1.436,18,0
1980,500,0,1.1,0,0.19,1.005,25,0
1981,500,0,1.2,1,0.24,1.427,29,0
1982,600,0,1.1,0,0.17,1.436,29,0
1983,50,2,1.2,0,0.26,2.132,26,0
1984,50,2,1.1,1,0.23,1.143,26,0
1985,50,2,1.1,0,0.25,1.124,14,0
1986,50,2,1.2,0,0.34,0.937,23,0
1987,50,2,1.1,0,0.26,0.667,18,0
1988,50,2,0.5,0,0.22,0.951,18,0
1989,50,2,1.4,0,0.22,1.291,18,0
1990,50,2,0.4,0,0.31,0.325,18,0
1991,100,1,1.803,0,0.3,2.352,20,0
1992,200,1,0.806,0,0.23,5.843,20,0
1993,200,1,0.807,0,0.31,0.143,20,0
1994,200,6,0.808,0,0.23,25.714,24,0
1995,200,6,0.5,1,0.25,14.2,22,0
1996,200,6,1.3,0,0.19,5.843,37,0
1997,100,6,1.2,0,0.35,13.3,27,0
1998,200,6,1.1,0,0.24,6.679,24,0
1999,200,6,1.2,0,0.17,2.122,25,0
2000,200,5,0.9,0,0.26,0.65,36,0
2001,100,6,1.7,0,0.34,5.294,16,0
2002,300,6,1.9,0,0.26,3.401,14,0
2003,400,6,1.9,0,0.22,2.088,14,0
2004,100,3,1.1,0,0.22,4.077,40,0
2005,200,3,1.2,0,0.31,2.487,29,0
2006,200,2,1.201,0,0.29,3.524,27,0
2007,200,2,1.202,0,0.3,1.151,26,0
2008,150,4,1.1,0,0.25,4.077,24,0
2009,150,4,1.201,0,0.26,3.524,21,0
2010,150,4,1.202,0,0.22,1.151,21,0
2011,200,4,0.8,0,0.22,2.263,21,0
2012,200,3,1.1,0,0.31,4.077,40,0
2013,200,3,1.2,0,0.29,2.487,29,0
2014,600,2,1.201,0,0.3,3.524,27,0
2015,600,2,1.202,0,0.29,1.151,26,0
2016,100,4,0.8,0,0.26,2.263,26,0
2017,100,3,1.1,0,0.23,4.077,40,0
2018,100,3,1.2,0,0.31,2.487,29,0
2019,50,2,1.1,0,0.23,3.524,27,0
2020,50,2,1.1,0,0.25,1.151,26,0
2021,50,4,1.2,0,0.32,2.263,20,0
2022,50,4,1.1,0,0.19,5.843,22,0
2023,50,4,1.1,0,0.35,0.143,22,0
2024,50,4,1.2,0,0.24,25.714,26,0
2025,150,4,1.1,0,0.17,14.2,26,0
2026,150,4,1.1,0,0.23,13.3,26,0
2027,150,4,0.5,0,0.32,1.4,26,0
2028,300,0,1.3,0,0.27,8.597,22,0
2029,300,0,1.4,0,0.16,10.03,29,0
2030,100,0,1.4,0,0.22,27.322,18,0
2031,100,0,1.4,1,0.19,64.647,22,0
2032,100,1,1.4,0,0.31,61.644,20,0
2033,150,1,0.8,0,0.28,50.336,20,0
2034,200,1,0.8,0,0.29,4.57,20,0
2035,200,1,1.3,0,0.29,1.737,20,0
2036,200,1,0.8,0,0.26,8.148,20,0
2037,200,1,0.801,0,0.23,2.253,20,0
2038,200,1,0.802,0,0.31,5.802,20,0
2039,200,1,0.803,0,0.23,2.352,20,0
2040,200,1,0.805,1,0.32,1.215,20,0
2041,200,1,0.806,0,0.19,5.843,20,0
2042,200,1,0.807,0,0.35,0.143,20,0
2043,200,6,1.7,0,0.31,5.294,16,0
2044,200,6,1.9,0,0.22,3.401,14,0
2045,200,6,1.9,0,0.28,2.088,14,0
2046,200,6,1.8,0,0.29,1.654,14,0
2047,400,5,0.5,0,0.25,3.318,7,0
2048,100,0,1.2,0,0.32,128.076,27,0
2049,200,0,0.8,0,0.19,33.741,18,0
2050,200,0,0.8,0,0.35,1.007,18,0
2051,200,0,0.8,0,0.24,48.047,25,0
2052,100,0,0.8,0,0.17,78.826,25,0
2053,300,0,1.3,0,0.29,8.597,22,0
2054,300,0,1.4,0,0.26,10.03,29,0
2055,100,0,1.4,0,0.23,27.322,18,0
2056,100,0,1.4,1,0.32,64.647,22,0
2057,100,1,1.4,0,0.16,61.644,20,0
2058,150,1,0.8,0,0.19,50.336,20,0
2059,200,1,0.8,0,0.21,4.57,20,0
2060,200,1,1.3,0,0.31,1.737,20,0
2061,200,1,0.8,0,0.22,8.148,20,0
2062,200,1,0.801,0,0.28,2.253,20,0
2063,200,1,0.802,0,0.29,5.802,20,0
2064,200,1,0.803,0,0.23,2.352,20,0
2065,200,1,0.805,1,0.23,1.215,20,0
2066,200,1,0.806,0,0.25,5.843,20,0
2067,200,1,0.807,0,0.32,0.143,20,0
2068,200,0,1.6,0,0.23,9.585,27,0
2069,200,0,1.7,0,0.32,2.495,26,0
2070,200,0,1.3,1,0.27,0.74,26,0
2071,200,0,1.2,1,0.16,6.861,26,0
2072,200,0,1.2,0,0.22,1.403,26,0
2073,100,0,1.4,0,0.31,63.515,26,0
2074,300,0,1.0,0,0.22,4.198,26,0
2075,100,0,1.4,0,0.28,1.753,26,0
2076,100,0,1.2,0,0.29,128.076,27,0
2077,200,0,0.8,0,0.29,33.741,18,0
2078,200,0,0.8,0,0.26,1.007,18,0
2079,200,0,0.8,0,0.19,48.047,25,0
2080,100,0,0.8,0,0.24,78.826,25,0
2081,300,0,1.3,0,0.27,8.597,22,0
2082,300,0,1.4,0,0.29,10.03,29,0
2083,100,0,1.4,0,0.26,27.322,18,0
2084,100,0,1.4,1,0.23,64.647,22,0
2085,100,1,1.4,0,0.27,61.644,20,0
2086,150,1,0.8,0,0.23,50.336,20,0
2087,200,1,0.8,0,0.32,4.57,20,0
2088,200,1,1.3,0,0.27,1.737,20,0
2089,200,1,0.8,0,0.16,8.148,20,0
2090,200,1,0.801,0,0.22,2.253,20,0
2091,200,1,0.802,0,0.19,5.802,20,0
2092,200,1,0.803,0,0.25,2.352,20,0
2093,200,1,0.805,1,0.22,1.215,20,0
2094,200,1,0.806,0,0.28,5.843,20,0
2095,200,1,0.807,0,0.29,0.143,20,0
2096,200,6,1.7,0,0.26,5.294,16,0
2097,200,6,1.9,0,0.31,3.401,14,0
2098,200,6,1.9,0,0.22,2.088,14,0
2099,200,6,1.8,0,0.18,1.654,14,0
2100,400,5,0.5,0,0.17,3.318,7,0
2101,600,5,0.8,0,0.23,0.865,25,0
2102,600,3,1.1,0,0.24,4.077,40,0
2103,600,3,1.2,0,0.23,2.487,29,0
2104,600,2,1.201,0,0.19,3.524,27,0
2105,600,2,1.202,0,0.36,1.151,26,0
2106,600,4,0.8,0,0.25,2.263,26,0
2107,600,2,0.4,0,0.19,6.309,14,0
2108,500,2,0.5,0,0.31,1.331,14,0
2109,500,2,0.4,0,0.19,1.281,23,0
2110,500,2,0.3,0,0.15,4.809,18,0
2111,500,2,0.4,0,0.19,1.436,18,0
2112,500,0,1.1,0,0.33,1.005,25,0
2113,100,0,1.4,0,0.32,63.515,26,0
2114,300,0,1.0,0,0.38,4.198,26,0
2115,100,0,1.4,0,0.24,1.753,26,0
2116,100,0,1.2,0,0.25,128.076,27,0
2117,200,2,1.4,0,0.25,5.477,6,0
2118,200,2,1.3,0,0.32,2.773,22,0
2119,200,2,0.4,0,0.19,11.464,15,0
2120,200,2,1.2,0,0.24,10.287,16,0
2121,200,2,0.8,0,0.17,13.247,16,0
2122,200,2,0.8,0,0.29,5.122,15,0
2123,200,1,0.8,0,0.26,11.511,15,0
2124,200,1,0.8,0,0.23,3.566,21,0
2125,200,1,1.2,1,0.34,6.861,26,0
2126,200,1,1.2,0,0.26,3.524,29,0
2127,200,1,1.3,0,0.22,3.327,30,0
2128,200,0,1.2,0,0.22,4.541,26,0
2129,200,0,1.2,0,0.29,3.13,29,0
2130,200,0,1.6,0,0.3,9.585,27,0
2131,200,0,1.7,0,0.29,2.495,26,0
2132,200,0,1.3,1,0.26,0.74,26,0
2133,200,0,1.2,1,0.23,6.861,26,0
2134,200,0,1.2,0,0.25,1.403,26,0
2135,100,0,1.4,0,0.25,63.515,26,0
2136,300,0,1.0,0,0.32,4.198,26,0
2137,100,0,1.4,0,0.19,1.753,26,0
2138,100,0,1.2,0,0.35,128.076,27,0
2139,200,0,0.8,0,0.24,33.741,18,0
2140,200,0,0.8,0,0.17,1.007,18,0
2141,200,0,0.8,0,0.29,48.047,25,0
2142,100,0,0.8,0,0.26,78.826,25,0
2143,300,0,1.3,0,0.23,8.597,22,0
2144,300,0,1.4,0,0.25,10.03,29,0
2145,100,0,1.4,0,0.34,27.322,18,0
2146,100,0,1.4,1,0.26,64.647,22,0
2147,100,1,1.4,0,0.22,61.644,20,0
2148,150,1,0.8,0,0.29,50.336,20,0
2149,200,1,0.8,0,0.3,4.57,20,0
2150,200,1,1.3,0,0.29,1.737,20,0
2151,200,1,0.8,0,0.26,8.148,20,0
2152,200,1,0.801,0,0.23,2.253,20,0
2153,200,1,0.802,0,0.25,5.802,20,0
2154,200,1,0.803,0,0.32,2.352,20,0
2155,200,1,0.805,1,0.35,1.215,20,0
2156,200,1,0.806,0,0.24,5.843,20,0
2157,200,1,0.807,0,0.17,0.143,20,0
2158,200,6,1.7,0,0.29,5.294,16,0
2159,200,6,1.9,0,0.26,3.401,14,0
2160,200,6,1.9,0,0.23,2.088,14,0
2161,200,6,1.8,0,0.25,1.654,14,0
2162,400,5,0.5,0,0.29,3.318,7,0
2163,600,5,0.8,0,0.25,0.865,25,0
2164,600,3,1.1,0,0.34,4.077,40,0
2165,600,3,1.2,0,0.26,2.487,29,0
2166,600,2,1.201,0,0.22,3.524,27,0
2167,600,2,1.202,0,0.22,1.151,26,0
2168,600,4,0.8,0,0.31,2.263,26,0
2169,600,2,0.4,0,0.29,6.309,14,0
2170,500,2,0.5,0,0.29,1.331,14,0
2171,500,2,0.4,0,0.26,1.281,23,0
2172,500,2,0.3,0,0.23,4.809,18,0
2173,500,2,0.4,0,0.25,1.436,18,0
2174,500,0,1.1,0,0.19,1.005,25,0
2175,500,0,1.2,1,0.24,1.427,29,0
2176,600,0,1.1,0,0.17,1.436,29,0
2177,50,2,1.2,0,0.26,2.132,26,0
2178,50,2,1.1,1,0.23,1.143,26,0
2179,50,2,1.1,0,0.25,1.124,14,0
2180,50,2,1.2,0,0.34,0.937,23,0
2181,50,2,1.1,0,0.26,0.667,18,0
2182,50,2,0.5,0,0.22,0.951,18,0
2183,50,2,1.4,0,0.22,1.291,18,0
2184,50,2,0.4,0,0.31,0.325,18,0
2185,100,1,1.803,0,0.3,2.352,20,0
2186,200,1,0.806,0,0.23,5.843,20,0
2187,200,1,0.807,0,0.31,0.143,20,0
2188,200,6,0.808,0,0.23,25.714,24,0
2189,200,6,0.5,1,0.25,14.2,22,0
2190,200,6,1.3,0,0.19,5.843,37,0
2191,100,6,1.2,0,0.35,13.3,27,0
2192,200,6,1.1,0,0.24,6.679,24,0
2193,200,6,1.2,0,0.17,2.122,25,0
2194,200,5,0.9,0,0.26,0.65,36,0
2195,100,6,1.7,0,0.34,5.294,16,0
2196,300,6,1.9,0,0.26,3.401,14,0
2197,400,6,1.9,0,0.22,2.088,14,0
2198,100,3,1.1,0,0.22,4.077,40,0
2199,200,3,1.2,0,0.31,2.487,29,0
2200,200,2,1.201,0,0.29,3.524,27,0
2201,200,2,1.202,0,0.3,1.151,26,0
2202,150,4,1.1,0,0.25,4.077,24,0
2203,150,4,1.201,0,0.26,3.524,21,0
2204,150,4,1.202,0,0.22,1.151,21,0
2205,200,4,0.8,0,0.22,2.263,21,0
2206,200,3,1.1,0,0.31,4.077,40,0
2207,200,3,1.2,0,0.29,2.487,29,0
2208,600,2,1.201,0,0.3,3.524,27,0
2209,600,2,1.202,0,0.29,1.151,26,0
2210,100,4,0.8,0,0.26,2.263,26,0
2211,100,3,1.1,0,0.23,4.077,40,0
2212,100,3,1.2,0,0.31,2.487,29,0
2213,50,2,1.1,0,0.23,3.524,27,0
2214,50,2,1.1,0,0.25,1.151,26,0
2215,50,4,1.2,0,0.32,2.263,20,0
2216,50,4,1.1,0,0.19,5.843,22,0
2217,50,4,1.1,0,0.35,0.143,22,0
2218,50,4,1.2,0,0.24,25.714,26,0
2219,150,4,1.1,0,0.17,14.2,26,0
2220,150,4,1.1,0,0.23,13.3,26,0
2221,150,4,0.5,0,0.32,1.4,26,0
2222,300,0,1.3,0,0.27,8.597,22,0
2223,300,0,1.4,0,0.16,10.03,29,0
2224,100,0,1.4,0,0.22,27.322,18,0
2225,100,0,1.4,1,0.19,64.647,22,0
2226,100,1,1.4,0,0.31,61.644,20,0
2227,150,1,0.8,0,0.28,50.336,20,0
2228,200,1,0.8,0,0.29,4.57,20,0
2229,200,1,1.3,0,0.29,1.737,20,0
2230,200,1,0.8,0,0.26,8.148,20,0
2231,200,1,0.801,0,0.23,2.253,20,0
2232,200,1,0.802,0,0.31,5.802,20,0
2233,200,1,0.803,0,0.23,2.352,20,0
2234,200,1,0.805,1,0.32,1.215,20,0
2235,200,1,0.806,0,0.19,5.843,20,0
2236,200,1,0.807,0,0.35,0.143,20,0
2237,200,6,1.7,0,0.31,5.294,16,0
2238,200,6,1.9,0,0.22,3.401,14,0
2239,200,6,1.9,0,0.28,2.088,14,0
2240,200,6,1.8,0,0.29,1.654,14,0
2241,400,5,0.5,0,0.25,3.318,7,0
2242,100,0,1.2,0,0.32,128.076,27,0
2243,200,0,0.8,0,0.19,33.741,18,0
2244,200,0,0.8,0,0.35,1.007,18,0
2245,200,0,0.8,0,0.24,48.047,25,0
2246,100,0,0.8,0,0.17,78.826,25,0
2247,300,0,1.3,0,0.29,8.597,22,0
2248,300,0,1.4,0,0.26,10.03,29,0
2249,100,0,1.4,0,0.23,27.322,18,0
2250,100,0,1.4,1,0.32,64.647,22,0
2251,100,1,1.4,0,0.16,61.644,20,0
2252,150,1,0.8,0,0.19,50.336,20,0
2253,200,1,0.8,0,0.21,4.57,20,0
2254,200,1,1.3,0,0.31,1.737,20,0
2255,200,1,0.8,0,0.22,8.148,20,0
2256,200,1,0.801,0,0.28,2.253,20,0
2257,200,1,0.802,0,0.29,5.802,20,0
2258,200,1,0.803,0,0.23,2.352,20,0
2259,200,1,0.805,1,0.23,1.215,20,0
2260,200,1,0.806,0,0.25,5.843,20,0
2261,200,1,0.807,0,0.32,0.143,20,0
2262,200,0,1.6,0,0.23,9.585,27,0
2263,200,0,1.7,0,0.32,2.495,26,0
2264,200,0,1.3,1,0.27,0.74,26,0
2265,200,0,1.2,1,0.16,6.861,26,0
2266,200,0,1.2,0,0.22,1.403,26,0
2267,100,0,1.4,0,0.31,63.515,26,0
2268,300,0,1.0,0,0.22,4.198,26,0
2269,100,0,1.4,0,0.28,1.753,26,0
2270,100,0,1.2,0,0.29,128.076,27,0
2271,200,0,0.8,0,0.29,33.741,18,0
2272,200,0,0.8,0,0.26,1.007,18,0
2273,200,0,0.8,0,0.19,48.047,25,0
2274,100,0,0.8,0,0.24,78.826,25,0
2275,300,0,1.3,0,0.27,8.597,22,0
2276,300,0,1.4,0,0.29,10.03,29,0
2277,100,0,1.4,0,0.26,27.322,18,0
2278,100,0,1.4,1,0.23,64.647,22,0
2279,100,1,1.4,0,0.27,61.644,20,0
2280,150,1,0.8,0,0.23,50.336,20,0
2281,200,1,0.8,0,0.32,4.57,20,0
2282,200,1,1.3,0,0.27,1.737,20,0
2283,200,1,0.8,0,0.16,8.148,20,0
2284,200,1,0.801,0,0.22,2.253,20,0
2285,200,1,0.802,0,0.19,5.802,20,0
2286,200,1,0.803,0,0.25,2.352,20,0
2287,200,1,0.805,1,0.22,1.215,20,0
2288,200,1,0.806,0,0.28,5.843,20,0
2289,200,1,0.807,0,0.29,0.143,20,0
2290,200,6,1.7,0,0.26,5.294,16,0
2291,200,6,1.9,0,0.31,3.401,14,0
2292,200,6,1.9,0,0.22,2.088,14,0
2293,200,6,1.8,0,0.18,1.654,14,0
2294,400,5,0.5,0,0.17,3.318,7,0
2295,600,5,0.8,0,0.23,0.865,25,0
2296,600,3,1.1,0,0.24,4.077,40,0
2297,600,3,1.2,0,0.23,2.487,29,0
2298,600,2,1.201,0,0.19,3.524,27,0
2299,600,2,1.202,0,0.36,1.151,26,0
2300,600,4,0.8,0,0.25,2.263,26,0
2301,600,2,0.4,0,0.19,6.309,14,0
2302,500,2,0.5,0,0.31,1.331,14,0
2303,500,2,0.4,0,0.19,1.281,23,0
2304,500,2,0.3,0,0.15,4.809,18,0
2305,500,2,0.4,0,0.19,1.436,18,0
2306,500,0,1.1,0,0.33,1.005,25,0
2307,100,0,1.4,0,0.32,63.515,26,0
2308,300,0,1.0,0,0.38,4.198,26,0
2309,100,0,1.4,0,0.24,1.753,26,0
2310,100,0,1.2,0,0.25,128.076,27,0
2311,200,0,0.8,0,0.24,33.741,18,0
2312,200,0,0.8,0,0.23,1.007,18,0
2313,200,0,0.8,0,0.29,48.047,25,0
2314,100,0,0.8,0,0.36,78.826,25,0
2315,300,0,1.3,0,0.25,8.597,22,0
2316,300,0,1.4,0,0.19,10.03,29,0
2317,100,0,1.4,0,0.22,27.322,18,0
2318,100,0,1.4,1,0.31,64.647,22,0
2319,100,1,1.4,0,0.15,61.644,20,0
2320,150,1,0.8,0,0.32,50.336,20,0
2321,200,1,0.8,0,0.33,4.57,20,0
2322,200,1,1.3,0,0.31,1.737,20,0
2323,200,1,0.8,0,0.22,8.148,20,0
2324,200,1,0.801,0,0.28,2.253,20,0
2325,200,1,0.802,0,0.29,5.802,20,0
2326,200,1,0.803,0,0.29,2.352,20,0
2327,200,1,0.805,1,0.21,1.215,20,0
2328,200,1,0.806,0,0.29,5.843,20,0
2329,200,1,0.807,0,0.26,0.143,20,0
2330,200,6,1.7,0,0.22,5.294,16,0
2331,200,6,1.9,0,0.28,3.401,14,0
2332,200,6,1.9,0,0.39,2.088,14,0
2333,200,6,1.8,0,0.22,1.654,14,0
2334,400,5,0.5,0,0.36,3.318,7,0
2335,600,5,0.8,0,0.22,0.865,25,0
2336,600,3,1.1,0,0.21,4.077,40,0
2337,600,3,1.2,0,0.19,2.487,29,0
2338,600,2,1.201,0,0.25,3.524,27,0
2339,600,2,1.202,0,0.29,1.151,26,0
2340,600,4,0.8,0,0.32,2.263,26,0
2341,600,2,0.4,0,0.33,6.309,14,0
2342,500,2,0.5,0,0.32,1.331,14,0
2343,500,2,0.4,0,0.38,1.281,23,0
2344,500,2,0.3,0,0.24,4.809,18,0
2345,500,2,0.4,0,0.25,1.436,18,0
2346,500,0,1.1,0,0.23,1.005,25,0
2347,500,0,1.2,1,0.31,1.427,29,0
2348,600,0,1.1,0,0.29,1.436,29,0
2349,50,2,1.2,0,0.23,2.132,26,0
2350,50,2,1.1,1,0.22,1.143,26,0
2351,50,2,1.1,0,0.37,1.124,14,0
2352,50,2,1.2,0,0.16,0.937,23,0
2353,50,2,1.1,0,0.22,0.667,18,0
2354,50,2,0.5,0,0.29,0.951,18,0
2355,50,2,1.4,0,0.23,1.291,18,0
2356,50,2,0.4,0,0.21,0.325,18,0
2357,100,1,1.803,0,0.28,2.352,20,0
2358,200,1,0.806,0,0.26,5.843,20,0
2359,200,1,0.807,0,0.19,0.143,20,0
2360,200,6,0.808,0,0.34,25.714,24,0
2361,200,6,0.5,1,0.27,14.2,22,0
2362,200,6,1.3,0,0.26,5.843,37,0
2363,50,1,0.802,0,0.29,5.802,20,0
2364,50,1,0.803,0,0.29,2.352,20,0
2365,50,5,1.4,0,0.32,63.515,26,0
2366,50,5,1.0,0,0.38,4.198,26,0
2367,50,5,1.4,0,0.24,1.753,26,0
2368,50,5,1.2,0,0.25,128.076,26,0
2369,50,5,0.8,0,0.24,33.741,26,0
2370,50,5,0.8,0,0.23,1.007,26,0
2371,50,5,0.8,0,0.29,48.047,26,0
2372,50,5,0.8,0,0.36,78.826,26,0
2373,50,5,1.3,0,0.25,8.597,26,0
2374,50,5,1.4,0,0.19,10.03,29,0
2375,50,5,1.4,0,0.22,27.322,18,0
2376,50,5,1.4,0,0.31,64.647,22,0
2377,50,5,1.4,0,0.15,61.644,20,0
2378,50,5,0.8,0,0.32,50.336,20,0
2379,50,5,0.8,0,0.33,4.57,20,0
2380,50,1,1.3,0,0.31,1.737,20,0
2381,50,1,0.8,0,0.22,8.148,20,0
2382,50,1,0.801,0,0.28,2.253,20,0
2383,50,1,0.802,0,0.29,5.802,20,0
2384,50,1,0.803,0,0.29,2.352,20,0
2385,50,1,0.805,0,0.21,1.215,20,0
2386,50,1,0.806,0,0.29,5.843,20,0
2387,50,1,0.807,0,0.26,0.143,20,0
2388,50,6,1.7,0,0.22,5.294,16,0
2389,200,6,1.9,0,0.28,3.401,14,0
2390,200,6,1.9,0,0.39,2.088,14,0
2391,200,6,1.8,0,0.22,1.654,14,0
2392,200,2,0.9,0,0.35,1.016,23,1
2393,200,1,0.8,1,0.25,0.74,26,1
2394,200,0,1.2,0,0.31,26.912,29,1
2395,600,0,1.8,1,0.34,85.212,26,1
2396,550,0,1.7,1,0.26,55.947,27,1
2397,100,1,1.0,1,0.22,82.457,28,1
2398,100,1,1.2,1,0.31,1.74,20,1
2399,200,1,0.804,1,0.19,72.041,30,1
2400,200,6,0.808,0,0.29,25.714,35,1
2401,200,6,0.5,1,0.26,184.862,28,1
2402,200,6,0.5,0,0.23,0.62,37,1
2403,200,6,1.1,0,0.25,5.843,40,1
2404,200,6,1.1,0,0.34,13.3,27,1
2405,200,6,1.1,0,0.26,6.679,25,1
2406,200,6,1.2,0,0.22,3.531,40,1
2407,200,5,1.1,0,0.22,2.88,60,1
2408,200,5,0.9,0,0.31,0.35,35,1
2409,200,6,1.5,1,0.29,3.898,17,1
2410,200,5,1.6,1,0.3,10.932,13,1
2411,500,6,1.5,1,0.32,34.717,14,1
2412,200,5,0.5,0,0.19,3.992,35,1
2413,200,5,0.5,0,0.35,15.666,28,1
2414,100,5,0.5,0,0.24,18.884,37,1
2415,100,5,0.3,1,0.17,4.663,40,1
2416,400,5,0.8,1,0.26,1.074,15,1
2417,600,5,0.8,1,0.23,0.414,40,1
2418,600,2,0.4,1,0.3,1.426,24,1
2419,500,0,1.8,0,0.32,70.13,23,1
2420,500,0,1.1,1,0.35,1.056,25,1
2421,50,2,1.1,1,0.29,2.664,27,1
2422,100,1,1.0,1,0.29,82.457,28,1
2423,200,1,0.804,1,0.29,72.041,30,1
2424,50,1,0.805,0,0.26,1.215,20,1
2425,200,4,0.5,0,0.32,0.62,37,1
2426,200,5,1.1,0,0.29,1.88,22,1
2427,200,6,1.5,1,0.23,3.898,17,1
2428,200,5,1.6,1,0.25,10.932,13,1
2429,200,4,1.8,0,0.23,20.244,26,1
2430,150,4,1.2,0,0.34,2.487,21,1
2431,150,4,1.1,0,0.29,0.62,20,1
2432,150,4,1.2,0,0.26,5.843,20,1
2433,100,1,1.0,1,0.2,82.457,28,1
2434,100,1,1.2,1,0.22,1.74,20,1
2435,200,1,0.804,1,0.25,72.041,30,1
2436,200,6,0.808,0,0.24,25.714,35,1
2437,200,6,0.5,1,0.18,184.862,28,1
2438,200,6,0.5,0,0.29,0.62,37,1
2439,200,6,1.1,0,0.26,5.843,40,1
2440,200,6,1.1,0,0.23,13.3,27,1
2441,200,6,1.1,0,0.32,6.679,25,1
2442,200,6,1.2,0,0.27,3.531,40,1
2443,200,5,1.1,0,0.16,2.88,60,1
2444,200,5,0.9,0,0.22,0.35,35,1
2445,200,6,1.5,1,0.29,3.898,17,1
2446,200,5,1.6,1,0.2,10.932,13,1
2447,500,6,1.5,1,0.29,34.717,14,1
2448,200,5,0.5,0,0.26,3.992,14,1
2449,200,5,0.5,0,0.23,15.666,14,1
2450,100,5,0.5,0,0.31,18.884,14,1
2451,100,5,0.3,0,0.23,4.663,14,1
2452,100,1,1.0,0,0.27,82.457,14,1
2453,100,1,1.2,0,0.22,1.74,14,1
2454,200,1,0.804,0,0.31,72.041,30,1
2455,200,6,0.808,0,0.19,25.714,35,1
2456,200,6,0.5,0,0.35,184.862,28,1
2457,200,6,0.5,0,0.24,0.62,37,1
2458,200,6,1.1,0,0.27,5.843,40,1
2459,200,6,1.1,0,0.29,13.3,27,1
2460,200,6,1.1,0,0.26,6.679,25,1
2461,600,0,1.8,0,0.19,85.212,26,1
2462,550,0,1.7,0,0.2,55.947,27,1
2463,100,1,1.0,0,0.32,82.457,28,1
2464,100,1,1.2,0,0.26,1.74,20,1
2465,200,1,0.804,0,0.31,72.041,30,1
2466,200,6,0.808,0,0.29,25.714,35,1
2467,200,6,0.5,1,0.21,184.862,28,1
2468,200,6,0.5,0,0.31,0.62,37,1
2469,200,6,1.1,0,0.29,5.843,40,1
2470,200,6,1.1,0,0.26,13.3,27,1
2471,200,6,1.1,0,0.23,6.679,25,1
2472,200,6,1.2,0,0.32,3.531,40,1
